site,week,year,order,variable,value 
BAL,24,2016,Lepidoptera,Sphingidae,0.428571429
BAL,25,2016,Lepidoptera,Sphingidae,0
BAL,26,2016,Lepidoptera,Sphingidae,0
BAL,27,2016,Lepidoptera,Sphingidae,0
BAL,28,2016,Lepidoptera,Sphingidae,0
BAL,29,2016,Lepidoptera,Sphingidae,0
BAL,30,2016,Lepidoptera,Sphingidae,0.142857143
BAL,31,2016,Lepidoptera,Sphingidae,0
BAL,32,2016,Lepidoptera,Sphingidae,0
BAL,33,2016,Lepidoptera,Sphingidae,0.142857143
BAL,34,2016,Lepidoptera,Sphingidae,0.142857143
BAL,35,2016,Lepidoptera,Sphingidae,0
BAL,36,2016,Lepidoptera,Sphingidae,0
BAL,37,2016,Lepidoptera,Sphingidae,0.142857143
COO,29,2015,Lepidoptera,Sphingidae,0
COO,30,2015,Lepidoptera,Sphingidae,0.75
COO,31,2015,Lepidoptera,Sphingidae,0.25
COO,32,2015,Lepidoptera,Sphingidae,0
COO,33,2015,Lepidoptera,Sphingidae,0
COO,34,2015,Lepidoptera,Sphingidae,0
COO,23,2016,Lepidoptera,Sphingidae,0
COO,24,2016,Lepidoptera,Sphingidae,0
COO,25,2016,Lepidoptera,Sphingidae,0.1
COO,26,2016,Lepidoptera,Sphingidae,0
COO,27,2016,Lepidoptera,Sphingidae,0
COO,28,2016,Lepidoptera,Sphingidae,0
COO,29,2016,Lepidoptera,Sphingidae,0.4
COO,30,2016,Lepidoptera,Sphingidae,0.2
COO,31,2016,Lepidoptera,Sphingidae,0.1
COO,32,2016,Lepidoptera,Sphingidae,0.1
COO,33,2016,Lepidoptera,Sphingidae,0
COO,34,2016,Lepidoptera,Sphingidae,0
COO,35,2016,Lepidoptera,Sphingidae,0.1
COO,36,2016,Lepidoptera,Sphingidae,0
COO,37,2016,Lepidoptera,Sphingidae,0
ENG,29,2015,Lepidoptera,Sphingidae,0.285714286
ENG,30,2015,Lepidoptera,Sphingidae,0.285714286
ENG,31,2015,Lepidoptera,Sphingidae,0.428571429
ENG,34,2015,Lepidoptera,Sphingidae,0
ENG,23,2016,Lepidoptera,Sphingidae,0.095238095
ENG,24,2016,Lepidoptera,Sphingidae,0
ENG,25,2016,Lepidoptera,Sphingidae,0
ENG,26,2016,Lepidoptera,Sphingidae,0.047619048
ENG,27,2016,Lepidoptera,Sphingidae,0.761904762
ENG,28,2016,Lepidoptera,Sphingidae,0
ENG,29,2016,Lepidoptera,Sphingidae,0
ENG,30,2016,Lepidoptera,Sphingidae,0.047619048
ENG,31,2016,Lepidoptera,Sphingidae,0
ENG,32,2016,Lepidoptera,Sphingidae,0
ENG,33,2016,Lepidoptera,Sphingidae,0.047619048
ENG,34,2016,Lepidoptera,Sphingidae,0
ENG,35,2016,Lepidoptera,Sphingidae,0
ENG,36,2016,Lepidoptera,Sphingidae,0
ENG,37,2016,Lepidoptera,Sphingidae,0
GOV,29,2015,Lepidoptera,Sphingidae,0
GOV,30,2015,Lepidoptera,Sphingidae,0
GOV,31,2015,Lepidoptera,Sphingidae,0
GOV,33,2015,Lepidoptera,Sphingidae,0
GOV,34,2015,Lepidoptera,Sphingidae,0
GOV,24,2016,Lepidoptera,Sphingidae,0
GOV,26,2016,Lepidoptera,Sphingidae,0
GOV,27,2016,Lepidoptera,Sphingidae,0
GOV,28,2016,Lepidoptera,Sphingidae,0
GOV,29,2016,Lepidoptera,Sphingidae,0
GOV,30,2016,Lepidoptera,Sphingidae,0
GOV,31,2016,Lepidoptera,Sphingidae,0
GOV,32,2016,Lepidoptera,Sphingidae,0
GOV,33,2016,Lepidoptera,Sphingidae,0
GOV,35,2016,Lepidoptera,Sphingidae,0
GOV,36,2016,Lepidoptera,Sphingidae,0
GOV,37,2016,Lepidoptera,Sphingidae,0
HES,25,2015,Lepidoptera,Sphingidae,0
HES,27,2015,Lepidoptera,Sphingidae,0
HES,28,2015,Lepidoptera,Sphingidae,0.333333333
HES,29,2015,Lepidoptera,Sphingidae,0
HES,30,2015,Lepidoptera,Sphingidae,0.666666667
HES,31,2015,Lepidoptera,Sphingidae,0
HES,32,2015,Lepidoptera,Sphingidae,0
HES,33,2015,Lepidoptera,Sphingidae,0
HES,23,2016,Lepidoptera,Sphingidae,0
HES,24,2016,Lepidoptera,Sphingidae,0
HES,25,2016,Lepidoptera,Sphingidae,0.5
HES,26,2016,Lepidoptera,Sphingidae,0.5
HES,27,2016,Lepidoptera,Sphingidae,0
HES,28,2016,Lepidoptera,Sphingidae,0
HES,29,2016,Lepidoptera,Sphingidae,0
HES,30,2016,Lepidoptera,Sphingidae,0
HES,31,2016,Lepidoptera,Sphingidae,0
HES,32,2016,Lepidoptera,Sphingidae,0
HES,33,2016,Lepidoptera,Sphingidae,0
HES,34,2016,Lepidoptera,Sphingidae,0
HES,35,2016,Lepidoptera,Sphingidae,0
HES,36,2016,Lepidoptera,Sphingidae,0
HES,37,2016,Lepidoptera,Sphingidae,0
HOR,25,2015,Lepidoptera,Sphingidae,0.1
HOR,26,2015,Lepidoptera,Sphingidae,0
HOR,28,2015,Lepidoptera,Sphingidae,0.1
HOR,29,2015,Lepidoptera,Sphingidae,0.8
HOR,30,2015,Lepidoptera,Sphingidae,0
HOR,31,2015,Lepidoptera,Sphingidae,0
HOR,32,2015,Lepidoptera,Sphingidae,0
HOR,33,2015,Lepidoptera,Sphingidae,0
HOR,34,2015,Lepidoptera,Sphingidae,0
HOR,23,2016,Lepidoptera,Sphingidae,0
HOR,24,2016,Lepidoptera,Sphingidae,0
HOR,25,2016,Lepidoptera,Sphingidae,0
HOR,26,2016,Lepidoptera,Sphingidae,0
HOR,27,2016,Lepidoptera,Sphingidae,0
HOR,28,2016,Lepidoptera,Sphingidae,0
HOR,29,2016,Lepidoptera,Sphingidae,1
HOR,30,2016,Lepidoptera,Sphingidae,0
HOR,31,2016,Lepidoptera,Sphingidae,0
HOR,32,2016,Lepidoptera,Sphingidae,0
HOR,33,2016,Lepidoptera,Sphingidae,0
HOR,34,2016,Lepidoptera,Sphingidae,0
HOR,35,2016,Lepidoptera,Sphingidae,0
HOR,36,2016,Lepidoptera,Sphingidae,0
HOR,37,2016,Lepidoptera,Sphingidae,0
KER,27,2015,Lepidoptera,Sphingidae,0.25
KER,28,2015,Lepidoptera,Sphingidae,0
KER,29,2015,Lepidoptera,Sphingidae,0.75
KER,31,2015,Lepidoptera,Sphingidae,0
KER,32,2015,Lepidoptera,Sphingidae,0
KER,33,2015,Lepidoptera,Sphingidae,0
KER,34,2015,Lepidoptera,Sphingidae,0
KER,25,2016,Lepidoptera,Sphingidae,0
KER,26,2016,Lepidoptera,Sphingidae,0
KER,27,2016,Lepidoptera,Sphingidae,0
KER,28,2016,Lepidoptera,Sphingidae,0
KER,29,2016,Lepidoptera,Sphingidae,0
KER,30,2016,Lepidoptera,Sphingidae,0
KER,31,2016,Lepidoptera,Sphingidae,0
KER,32,2016,Lepidoptera,Sphingidae,0
KER,33,2016,Lepidoptera,Sphingidae,0
KER,34,2016,Lepidoptera,Sphingidae,0
KER,35,2016,Lepidoptera,Sphingidae,0
KER,36,2016,Lepidoptera,Sphingidae,0
KER,37,2016,Lepidoptera,Sphingidae,0
KER ,26,2015,Lepidoptera,Sphingidae,0
KER ,24,2016,Lepidoptera,Sphingidae,0
SIL,24,2015,Lepidoptera,Sphingidae,0
SIL,25,2015,Lepidoptera,Sphingidae,0
SIL,27,2015,Lepidoptera,Sphingidae,0
SIL,29,2015,Lepidoptera,Sphingidae,0
SIL,30,2015,Lepidoptera,Sphingidae,0
SIL,31,2015,Lepidoptera,Sphingidae,0
SIL,33,2015,Lepidoptera,Sphingidae,0
SIL,34,2015,Lepidoptera,Sphingidae,0
SIL,23,2016,Lepidoptera,Sphingidae,0
SIL,24,2016,Lepidoptera,Sphingidae,0
SIL,25,2016,Lepidoptera,Sphingidae,0
SIL,27,2016,Lepidoptera,Sphingidae,0
SIL,28,2016,Lepidoptera,Sphingidae,0
SIL,29,2016,Lepidoptera,Sphingidae,0
SIL,30,2016,Lepidoptera,Sphingidae,0
SIL,31,2016,Lepidoptera,Sphingidae,0
SIL,32,2016,Lepidoptera,Sphingidae,0
SIL,33,2016,Lepidoptera,Sphingidae,1
SIL,34,2016,Lepidoptera,Sphingidae,0
SIL,35,2016,Lepidoptera,Sphingidae,0
SIL,36,2016,Lepidoptera,Sphingidae,0
SIL,37,2016,Lepidoptera,Sphingidae,0
SWA,24,2015,Lepidoptera,Sphingidae,0
SWA,27,2015,Lepidoptera,Sphingidae,0
SWA,28,2015,Lepidoptera,Sphingidae,0
SWA,30,2015,Lepidoptera,Sphingidae,0
SWA,31,2015,Lepidoptera,Sphingidae,0
SWA,32,2015,Lepidoptera,Sphingidae,1
SWA,33,2015,Lepidoptera,Sphingidae,0
SWA,34,2015,Lepidoptera,Sphingidae,0
SWA,24,2016,Lepidoptera,Sphingidae,0
SWA,25,2016,Lepidoptera,Sphingidae,1
SWA,26,2016,Lepidoptera,Sphingidae,0
SWA,27,2016,Lepidoptera,Sphingidae,0
SWA,28,2016,Lepidoptera,Sphingidae,0
SWA,29,2016,Lepidoptera,Sphingidae,0
SWA,30,2016,Lepidoptera,Sphingidae,0
SWA,31,2016,Lepidoptera,Sphingidae,0
SWA,32,2016,Lepidoptera,Sphingidae,0
SWA,33,2016,Lepidoptera,Sphingidae,0
SWA,34,2016,Lepidoptera,Sphingidae,0
SWA,35,2016,Lepidoptera,Sphingidae,0
SWA,36,2016,Lepidoptera,Sphingidae,0
SWA,37,2016,Lepidoptera,Sphingidae,0
YEL,25,2015,Lepidoptera,Sphingidae,0
YEL,26,2015,Lepidoptera,Sphingidae,1
YEL,30,2015,Lepidoptera,Sphingidae,0
YEL,33,2015,Lepidoptera,Sphingidae,0
YEL,23,2016,Lepidoptera,Sphingidae,0
YEL,24,2016,Lepidoptera,Sphingidae,0
YEL,25,2016,Lepidoptera,Sphingidae,0
YEL,26,2016,Lepidoptera,Sphingidae,0
YEL,27,2016,Lepidoptera,Sphingidae,0
YEL,28,2016,Lepidoptera,Sphingidae,0
YEL,29,2016,Lepidoptera,Sphingidae,0
YEL,30,2016,Lepidoptera,Sphingidae,0
YEL,31,2016,Lepidoptera,Sphingidae,0.5
YEL,32,2016,Lepidoptera,Sphingidae,0
YEL,33,2016,Lepidoptera,Sphingidae,0
YEL,34,2016,Lepidoptera,Sphingidae,0
YEL,35,2016,Lepidoptera,Sphingidae,0
YEL,36,2016,Lepidoptera,Sphingidae,0.5
YEL,37,2016,Lepidoptera,Sphingidae,0
BAL,29,2015,other,Araneae,0
BAL,30,2015,other,Araneae,0
BAL,31,2015,other,Araneae,0
BAL,32,2015,other,Araneae,0
BAL,33,2015,other,Araneae,1
BAL,34,2015,other,Araneae,0
BAL,23,2016,other,Araneae,0.108108108
BAL,24,2016,other,Araneae,0.108108108
BAL,25,2016,other,Araneae,0
BAL,26,2016,other,Araneae,0.081081081
BAL,27,2016,other,Araneae,0
BAL,28,2016,other,Araneae,0
BAL,29,2016,other,Araneae,0
BAL,30,2016,other,Araneae,0
BAL,31,2016,other,Araneae,0
BAL,32,2016,other,Araneae,0.108108108
BAL,33,2016,other,Araneae,0.216216216
BAL,34,2016,other,Araneae,0
BAL,35,2016,other,Araneae,0
BAL,36,2016,other,Araneae,0.351351351
BAL,37,2016,other,Araneae,0.027027027
COO,29,2015,other,Araneae,0
COO,30,2015,other,Araneae,0
COO,31,2015,other,Araneae,0.2
COO,32,2015,other,Araneae,0
COO,33,2015,other,Araneae,0.8
COO,34,2015,other,Araneae,0
COO,23,2016,other,Araneae,0.088235294
COO,24,2016,other,Araneae,0.470588235
COO,25,2016,other,Araneae,0
COO,26,2016,other,Araneae,0
COO,27,2016,other,Araneae,0.029411765
COO,28,2016,other,Araneae,0.029411765
COO,29,2016,other,Araneae,0
COO,30,2016,other,Araneae,0.058823529
COO,31,2016,other,Araneae,0.117647059
COO,32,2016,other,Araneae,0.029411765
COO,33,2016,other,Araneae,0.058823529
COO,34,2016,other,Araneae,0
COO,35,2016,other,Araneae,0.117647059
COO,36,2016,other,Araneae,0
COO,37,2016,other,Araneae,0
ENG,29,2015,other,Araneae,0.6
ENG,30,2015,other,Araneae,0
ENG,31,2015,other,Araneae,0
ENG,34,2015,other,Araneae,0.4
ENG,23,2016,other,Araneae,0
ENG,24,2016,other,Araneae,0
ENG,25,2016,other,Araneae,0.258064516
ENG,26,2016,other,Araneae,0
ENG,27,2016,other,Araneae,0
ENG,28,2016,other,Araneae,0.064516129
ENG,29,2016,other,Araneae,0.064516129
ENG,30,2016,other,Araneae,0.064516129
ENG,31,2016,other,Araneae,0.387096774
ENG,32,2016,other,Araneae,0
ENG,33,2016,other,Araneae,0.032258065
ENG,34,2016,other,Araneae,0
ENG,35,2016,other,Araneae,0
ENG,36,2016,other,Araneae,0.064516129
ENG,37,2016,other,Araneae,0.064516129
GOV,29,2015,other,Araneae,0.035714286
GOV,30,2015,other,Araneae,0.035714286
GOV,31,2015,other,Araneae,0.642857143
GOV,33,2015,other,Araneae,0.142857143
GOV,34,2015,other,Araneae,0.142857143
GOV,24,2016,other,Araneae,0.333333333
GOV,26,2016,other,Araneae,0.066666667
GOV,27,2016,other,Araneae,0
GOV,28,2016,other,Araneae,0.066666667
GOV,29,2016,other,Araneae,0
GOV,30,2016,other,Araneae,0.066666667
GOV,31,2016,other,Araneae,0.2
GOV,32,2016,other,Araneae,0
GOV,33,2016,other,Araneae,0
GOV,35,2016,other,Araneae,0.133333333
GOV,36,2016,other,Araneae,0
GOV,37,2016,other,Araneae,0.133333333
HES,25,2015,other,Araneae,0
HES,27,2015,other,Araneae,0
HES,28,2015,other,Araneae,0
HES,29,2015,other,Araneae,0
HES,30,2015,other,Araneae,1
HES,31,2015,other,Araneae,0
HES,32,2015,other,Araneae,0
HES,33,2015,other,Araneae,0
HES,23,2016,other,Araneae,0
HES,24,2016,other,Araneae,0
HES,25,2016,other,Araneae,0
HES,26,2016,other,Araneae,0
HES,27,2016,other,Araneae,0
HES,28,2016,other,Araneae,0.2
HES,29,2016,other,Araneae,0.4
HES,30,2016,other,Araneae,0
HES,31,2016,other,Araneae,0
HES,32,2016,other,Araneae,0.1
HES,33,2016,other,Araneae,0.1
HES,34,2016,other,Araneae,0
HES,35,2016,other,Araneae,0
HES,36,2016,other,Araneae,0
HES,37,2016,other,Araneae,0.2
HOR,25,2015,other,Araneae,0.095238095
HOR,26,2015,other,Araneae,0.047619048
HOR,28,2015,other,Araneae,0.047619048
HOR,29,2015,other,Araneae,0.571428571
HOR,30,2015,other,Araneae,0
HOR,31,2015,other,Araneae,0
HOR,32,2015,other,Araneae,0.19047619
HOR,33,2015,other,Araneae,0.047619048
HOR,34,2015,other,Araneae,0
HOR,23,2016,other,Araneae,0.044776119
HOR,24,2016,other,Araneae,0.179104478
HOR,25,2016,other,Araneae,0.104477612
HOR,26,2016,other,Araneae,0.149253731
HOR,27,2016,other,Araneae,0.104477612
HOR,28,2016,other,Araneae,0.044776119
HOR,29,2016,other,Araneae,0
HOR,30,2016,other,Araneae,0.029850746
HOR,31,2016,other,Araneae,0.014925373
HOR,32,2016,other,Araneae,0.059701493
HOR,33,2016,other,Araneae,0.074626866
HOR,34,2016,other,Araneae,0.059701493
HOR,35,2016,other,Araneae,0.074626866
HOR,36,2016,other,Araneae,0.014925373
HOR,37,2016,other,Araneae,0.044776119
KER,27,2015,other,Araneae,0
KER,28,2015,other,Araneae,1
KER,29,2015,other,Araneae,0
KER,31,2015,other,Araneae,0
KER,32,2015,other,Araneae,0
KER,33,2015,other,Araneae,0
KER,34,2015,other,Araneae,0
KER,25,2016,other,Araneae,0
KER,26,2016,other,Araneae,0.238095238
KER,27,2016,other,Araneae,0
KER,28,2016,other,Araneae,0
KER,29,2016,other,Araneae,0.19047619
KER,30,2016,other,Araneae,0.047619048
KER,31,2016,other,Araneae,0
KER,32,2016,other,Araneae,0.238095238
KER,33,2016,other,Araneae,0.047619048
KER,34,2016,other,Araneae,0.047619048
KER,35,2016,other,Araneae,0
KER,36,2016,other,Araneae,0.095238095
KER,37,2016,other,Araneae,0.095238095
KER ,26,2015,other,Araneae,0
KER ,24,2016,other,Araneae,1
SIL,24,2015,other,Araneae,0
SIL,25,2015,other,Araneae,0
SIL,27,2015,other,Araneae,0
SIL,29,2015,other,Araneae,0
SIL,30,2015,other,Araneae,0
SIL,31,2015,other,Araneae,0
SIL,33,2015,other,Araneae,0
SIL,34,2015,other,Araneae,1
SIL,23,2016,other,Araneae,0
SIL,24,2016,other,Araneae,0.129032258
SIL,25,2016,other,Araneae,0
SIL,27,2016,other,Araneae,0.032258065
SIL,28,2016,other,Araneae,0
SIL,29,2016,other,Araneae,0.774193548
SIL,30,2016,other,Araneae,0.032258065
SIL,31,2016,other,Araneae,0
SIL,32,2016,other,Araneae,0.032258065
SIL,33,2016,other,Araneae,0
SIL,34,2016,other,Araneae,0
SIL,35,2016,other,Araneae,0
SIL,36,2016,other,Araneae,0
SIL,37,2016,other,Araneae,0
SWA,24,2015,other,Araneae,0
SWA,27,2015,other,Araneae,0
SWA,28,2015,other,Araneae,0
SWA,30,2015,other,Araneae,1
SWA,31,2015,other,Araneae,0
SWA,32,2015,other,Araneae,0
SWA,33,2015,other,Araneae,0
SWA,34,2015,other,Araneae,0
SWA,24,2016,other,Araneae,0.166666667
SWA,25,2016,other,Araneae,0
SWA,26,2016,other,Araneae,0.666666667
SWA,27,2016,other,Araneae,0
SWA,28,2016,other,Araneae,0
SWA,29,2016,other,Araneae,0
SWA,30,2016,other,Araneae,0
SWA,31,2016,other,Araneae,0
SWA,32,2016,other,Araneae,0.083333333
SWA,33,2016,other,Araneae,0
SWA,34,2016,other,Araneae,0
SWA,35,2016,other,Araneae,0
SWA,36,2016,other,Araneae,0
SWA,37,2016,other,Araneae,0.083333333
YEL,25,2015,other,Araneae,0
YEL,26,2015,other,Araneae,0.2
YEL,30,2015,other,Araneae,0
YEL,33,2015,other,Araneae,0.8
YEL,23,2016,other,Araneae,0.075471698
YEL,24,2016,other,Araneae,0.056603774
YEL,25,2016,other,Araneae,0
YEL,26,2016,other,Araneae,0.037735849
YEL,27,2016,other,Araneae,0.018867925
YEL,28,2016,other,Araneae,0.056603774
YEL,29,2016,other,Araneae,0.150943396
YEL,30,2016,other,Araneae,0
YEL,31,2016,other,Araneae,0.150943396
YEL,32,2016,other,Araneae,0.132075472
YEL,33,2016,other,Araneae,0.056603774
YEL,34,2016,other,Araneae,0
YEL,35,2016,other,Araneae,0.037735849
YEL,36,2016,other,Araneae,0.169811321
YEL,37,2016,other,Araneae,0.056603774
BAL,29,2015,other,Neuroptera,0
BAL,30,2015,other,Neuroptera,0
BAL,31,2015,other,Neuroptera,0
BAL,32,2015,other,Neuroptera,0
BAL,33,2015,other,Neuroptera,0
BAL,34,2015,other,Neuroptera,0
BAL,23,2016,other,Neuroptera,0
BAL,24,2016,other,Neuroptera,0
BAL,25,2016,other,Neuroptera,0
BAL,26,2016,other,Neuroptera,0
BAL,27,2016,other,Neuroptera,0.5
BAL,28,2016,other,Neuroptera,0
BAL,29,2016,other,Neuroptera,0
BAL,30,2016,other,Neuroptera,0
BAL,31,2016,other,Neuroptera,0.5
BAL,32,2016,other,Neuroptera,0
BAL,33,2016,other,Neuroptera,0
BAL,34,2016,other,Neuroptera,0
BAL,35,2016,other,Neuroptera,0
BAL,36,2016,other,Neuroptera,0
BAL,37,2016,other,Neuroptera,0
COO,29,2015,other,Neuroptera,1
COO,30,2015,other,Neuroptera,0
COO,31,2015,other,Neuroptera,0
COO,32,2015,other,Neuroptera,0
COO,33,2015,other,Neuroptera,0
COO,34,2015,other,Neuroptera,0
COO,23,2016,other,Neuroptera,0
COO,24,2016,other,Neuroptera,0
COO,25,2016,other,Neuroptera,0
COO,26,2016,other,Neuroptera,0.05
COO,27,2016,other,Neuroptera,0.45
COO,28,2016,other,Neuroptera,0
COO,29,2016,other,Neuroptera,0
COO,30,2016,other,Neuroptera,0
COO,31,2016,other,Neuroptera,0.2
COO,32,2016,other,Neuroptera,0.15
COO,33,2016,other,Neuroptera,0.1
COO,34,2016,other,Neuroptera,0.05
COO,35,2016,other,Neuroptera,0
COO,36,2016,other,Neuroptera,0
COO,37,2016,other,Neuroptera,0
ENG,29,2015,other,Neuroptera,0
ENG,30,2015,other,Neuroptera,0.058823529
ENG,31,2015,other,Neuroptera,0.941176471
ENG,34,2015,other,Neuroptera,0
ENG,23,2016,other,Neuroptera,0
ENG,24,2016,other,Neuroptera,0
ENG,25,2016,other,Neuroptera,0
ENG,26,2016,other,Neuroptera,0
ENG,27,2016,other,Neuroptera,0
ENG,28,2016,other,Neuroptera,0
ENG,29,2016,other,Neuroptera,0
ENG,30,2016,other,Neuroptera,0
ENG,31,2016,other,Neuroptera,0
ENG,32,2016,other,Neuroptera,0
ENG,33,2016,other,Neuroptera,0
ENG,34,2016,other,Neuroptera,0
ENG,35,2016,other,Neuroptera,0
ENG,36,2016,other,Neuroptera,0
ENG,37,2016,other,Neuroptera,0
GOV,29,2015,other,Neuroptera,0
GOV,30,2015,other,Neuroptera,0
GOV,31,2015,other,Neuroptera,0
GOV,33,2015,other,Neuroptera,0
GOV,34,2015,other,Neuroptera,0
GOV,24,2016,other,Neuroptera,0
GOV,26,2016,other,Neuroptera,0
GOV,27,2016,other,Neuroptera,0
GOV,28,2016,other,Neuroptera,0
GOV,29,2016,other,Neuroptera,0
GOV,30,2016,other,Neuroptera,0
GOV,31,2016,other,Neuroptera,0
GOV,32,2016,other,Neuroptera,0
GOV,33,2016,other,Neuroptera,0
GOV,35,2016,other,Neuroptera,0
GOV,36,2016,other,Neuroptera,0
GOV,37,2016,other,Neuroptera,1
HES,25,2015,other,Neuroptera,0
HES,27,2015,other,Neuroptera,0
HES,28,2015,other,Neuroptera,0
HES,29,2015,other,Neuroptera,1
HES,30,2015,other,Neuroptera,0
HES,31,2015,other,Neuroptera,0
HES,32,2015,other,Neuroptera,0
HES,33,2015,other,Neuroptera,0
HES,23,2016,other,Neuroptera,0
HES,24,2016,other,Neuroptera,0
HES,25,2016,other,Neuroptera,0.333333333
HES,26,2016,other,Neuroptera,0
HES,27,2016,other,Neuroptera,0
HES,28,2016,other,Neuroptera,0
HES,29,2016,other,Neuroptera,0
HES,30,2016,other,Neuroptera,0
HES,31,2016,other,Neuroptera,0
HES,32,2016,other,Neuroptera,0.666666667
HES,33,2016,other,Neuroptera,0
HES,34,2016,other,Neuroptera,0
HES,35,2016,other,Neuroptera,0
HES,36,2016,other,Neuroptera,0
HES,37,2016,other,Neuroptera,0
HOR,25,2015,other,Neuroptera,0
HOR,26,2015,other,Neuroptera,0
HOR,28,2015,other,Neuroptera,0
HOR,29,2015,other,Neuroptera,0
HOR,30,2015,other,Neuroptera,0
HOR,31,2015,other,Neuroptera,0
HOR,32,2015,other,Neuroptera,0
HOR,33,2015,other,Neuroptera,1
HOR,34,2015,other,Neuroptera,0
HOR,23,2016,other,Neuroptera,0
HOR,24,2016,other,Neuroptera,0
HOR,25,2016,other,Neuroptera,0
HOR,26,2016,other,Neuroptera,0
HOR,27,2016,other,Neuroptera,0
HOR,28,2016,other,Neuroptera,0
HOR,29,2016,other,Neuroptera,0
HOR,30,2016,other,Neuroptera,0
HOR,31,2016,other,Neuroptera,0
HOR,32,2016,other,Neuroptera,0
HOR,33,2016,other,Neuroptera,0
HOR,34,2016,other,Neuroptera,0
HOR,35,2016,other,Neuroptera,0
HOR,36,2016,other,Neuroptera,0
HOR,37,2016,other,Neuroptera,0
KER,27,2015,other,Neuroptera,0
KER,28,2015,other,Neuroptera,0
KER,29,2015,other,Neuroptera,0
KER,31,2015,other,Neuroptera,0
KER,32,2015,other,Neuroptera,0
KER,33,2015,other,Neuroptera,0
KER,34,2015,other,Neuroptera,0
KER,25,2016,other,Neuroptera,0
KER,26,2016,other,Neuroptera,0
KER,27,2016,other,Neuroptera,0
KER,28,2016,other,Neuroptera,0
KER,29,2016,other,Neuroptera,0
KER,30,2016,other,Neuroptera,0
KER,31,2016,other,Neuroptera,0.5
KER,32,2016,other,Neuroptera,0
KER,33,2016,other,Neuroptera,0
KER,34,2016,other,Neuroptera,0.5
KER,35,2016,other,Neuroptera,0
KER,36,2016,other,Neuroptera,0
KER,37,2016,other,Neuroptera,0
KER ,26,2015,other,Neuroptera,0
KER ,24,2016,other,Neuroptera,0
SIL,24,2015,other,Neuroptera,0
SIL,25,2015,other,Neuroptera,0
SIL,27,2015,other,Neuroptera,0
SIL,29,2015,other,Neuroptera,0
SIL,30,2015,other,Neuroptera,0
SIL,31,2015,other,Neuroptera,0
SIL,33,2015,other,Neuroptera,0
SIL,34,2015,other,Neuroptera,0
SIL,23,2016,other,Neuroptera,0
SIL,24,2016,other,Neuroptera,0
SIL,25,2016,other,Neuroptera,0
SIL,27,2016,other,Neuroptera,0
SIL,28,2016,other,Neuroptera,0
SIL,29,2016,other,Neuroptera,0
SIL,30,2016,other,Neuroptera,0
SIL,31,2016,other,Neuroptera,0
SIL,32,2016,other,Neuroptera,0
SIL,33,2016,other,Neuroptera,0
SIL,34,2016,other,Neuroptera,0
SIL,35,2016,other,Neuroptera,0
SIL,36,2016,other,Neuroptera,0
SIL,37,2016,other,Neuroptera,0
SWA,24,2015,other,Neuroptera,0
SWA,27,2015,other,Neuroptera,0.5
SWA,28,2015,other,Neuroptera,0
SWA,30,2015,other,Neuroptera,0
SWA,31,2015,other,Neuroptera,0
SWA,32,2015,other,Neuroptera,0.5
SWA,33,2015,other,Neuroptera,0
SWA,34,2015,other,Neuroptera,0
SWA,24,2016,other,Neuroptera,0
SWA,25,2016,other,Neuroptera,0
SWA,26,2016,other,Neuroptera,0
SWA,27,2016,other,Neuroptera,0
SWA,28,2016,other,Neuroptera,0
SWA,29,2016,other,Neuroptera,0
SWA,30,2016,other,Neuroptera,0
SWA,31,2016,other,Neuroptera,0
SWA,32,2016,other,Neuroptera,0
SWA,33,2016,other,Neuroptera,0
SWA,34,2016,other,Neuroptera,0
SWA,35,2016,other,Neuroptera,0
SWA,36,2016,other,Neuroptera,1
SWA,37,2016,other,Neuroptera,0
YEL,25,2015,other,Neuroptera,0
YEL,26,2015,other,Neuroptera,0
YEL,30,2015,other,Neuroptera,1
YEL,33,2015,other,Neuroptera,0
YEL,23,2016,other,Neuroptera,0
YEL,24,2016,other,Neuroptera,0
YEL,25,2016,other,Neuroptera,0
YEL,26,2016,other,Neuroptera,0
YEL,27,2016,other,Neuroptera,0
YEL,28,2016,other,Neuroptera,0
YEL,29,2016,other,Neuroptera,1
YEL,30,2016,other,Neuroptera,0
YEL,31,2016,other,Neuroptera,0
YEL,32,2016,other,Neuroptera,0
YEL,33,2016,other,Neuroptera,0
YEL,34,2016,other,Neuroptera,0
YEL,35,2016,other,Neuroptera,0
YEL,36,2016,other,Neuroptera,0
YEL,37,2016,other,Neuroptera,0
BAL,29,2015,other,Opiliones,0.457142857
BAL,30,2015,other,Opiliones,0.028571429
BAL,31,2015,other,Opiliones,0.028571429
BAL,32,2015,other,Opiliones,0.257142857
BAL,33,2015,other,Opiliones,0
BAL,34,2015,other,Opiliones,0.228571429
BAL,23,2016,other,Opiliones,0.111111111
BAL,24,2016,other,Opiliones,0
BAL,25,2016,other,Opiliones,0.083333333
BAL,26,2016,other,Opiliones,0.166666667
BAL,27,2016,other,Opiliones,0.111111111
BAL,28,2016,other,Opiliones,0
BAL,29,2016,other,Opiliones,0
BAL,30,2016,other,Opiliones,0.083333333
BAL,31,2016,other,Opiliones,0.055555556
BAL,32,2016,other,Opiliones,0
BAL,33,2016,other,Opiliones,0.055555556
BAL,34,2016,other,Opiliones,0.083333333
BAL,35,2016,other,Opiliones,0.027777778
